stage,validation_level,optimism_correction_method,dataset,model_class,model_family,model_id,strategy_family,formula_id,formula_name,formula_label,site_branch,interaction_branch,anchor_horizon_year,tail_extrapolation_capable_flag,extrapolation_role,horizon_id,horizon_year,horizon_label,interpretation_tier,primary_supported_flag,interpretation_note,calibration_target,mean_calibration_reference,mean_predicted_risk,mean_calibration_difference,calibration_intercept_offset,calibration_intercept_free,calibration_slope,calibration_known_n,calibration_case_weight,calibration_nonevent_weight,binary_outcome_support_flag,calibration_minimum_n_flag,calibration_support_flag,calibration_fit_success_flag,calibration_offset_converged_flag,calibration_slope_converged_flag,calibration_offset_boundary_flag,calibration_slope_boundary_flag,calibration_regression_suppressed_flag,observed_case_support_flag,observed_nonevent_support_flag,observed_horizon_information_flag,partial_binary_outcome_support_flag,beyond_last_event_flag,beyond_last_followup_flag,descriptive_projection_flag,horizon_data_status,descriptive_value_status,calibration_failure_reason,calibration_offset_message,calibration_slope_message
Stage 5,apparent,none,PNU,non_cure,weibull,PNU__base__weibull,weibull,PNU__base,base,Base,site_free,no_age_sex_interaction,1,1,parametric_tail_extrapolator,year_2,2,Year 2,sensitivity,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.3319808151641183,-0.03316189824881671,0.028794687833422056,4.144045176399024,5.533937248404965,13,16.136221513426296,37.863778486573715,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,PNU,non_cure,weibull,PNU__base__weibull,weibull,PNU__base,base,Base,site_free,no_age_sex_interaction,1,1,parametric_tail_extrapolator,year_3,3,Year 3,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.4137801937519731,-0.11496127683667151,NA,NA,NA,12,16.136221513426296,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,event_only_partial_support,projection_beyond_last_followup,binary_outcome_not_supported; projection_beyond_last_followup; offset_model_not_converged; slope_model_not_converged,NA,NA
Stage 5,apparent,none,PNU,non_cure,weibull,PNU__base__weibull,weibull,PNU__base,base,Base,site_free,no_age_sex_interaction,1,1,parametric_tail_extrapolator,year_4,4,Year 4,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.47817703542774204,-0.17935811851244043,NA,NA,NA,12,16.136221513426296,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,event_only_partial_support,projection_beyond_last_followup,binary_outcome_not_supported; projection_beyond_last_followup; offset_model_not_converged; slope_model_not_converged,NA,NA
Stage 5,apparent,none,PNU,non_cure,weibull,PNU__base__weibull,weibull,PNU__base,base,Base,site_free,no_age_sex_interaction,1,1,parametric_tail_extrapolator,year_5,5,Year 5,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.5308891447670986,-0.23207022785179698,NA,NA,NA,12,16.136221513426296,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,event_only_partial_support,projection_beyond_last_followup,binary_outcome_not_supported; projection_beyond_last_followup; offset_model_not_converged; slope_model_not_converged,NA,NA
Stage 5,apparent,none,PNU,non_cure,weibull,PNU__base__weibull,weibull,PNU__base,base,Base,site_free,no_age_sex_interaction,1,1,parametric_tail_extrapolator,year_6,6,Year 6,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.5751200366318358,-0.27630111971653415,NA,NA,NA,12,16.136221513426296,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,event_only_partial_support,projection_beyond_last_followup,binary_outcome_not_supported; projection_beyond_last_followup; offset_model_not_converged; slope_model_not_converged,NA,NA
Stage 5,apparent,none,PNU,non_cure,weibull,PNU__base__weibull,weibull,PNU__base,base,Base,site_free,no_age_sex_interaction,1,1,parametric_tail_extrapolator,year_7,7,Year 7,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.6128913373568566,-0.31407242044155503,NA,NA,NA,12,16.136221513426296,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,event_only_partial_support,projection_beyond_last_followup,binary_outcome_not_supported; projection_beyond_last_followup; offset_model_not_converged; slope_model_not_converged,NA,NA
Stage 5,apparent,none,PNU,non_cure,weibull,PNU__base__weibull,weibull,PNU__base,base,Base,site_free,no_age_sex_interaction,1,1,parametric_tail_extrapolator,year_8,8,Year 8,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.6455771552950861,-0.3467582383797845,NA,NA,NA,12,16.136221513426296,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,event_only_partial_support,projection_beyond_last_followup,binary_outcome_not_supported; projection_beyond_last_followup; offset_model_not_converged; slope_model_not_converged,NA,NA
Stage 5,apparent,none,PNU,non_cure,weibull,PNU__base__weibull,weibull,PNU__base,base,Base,site_free,no_age_sex_interaction,1,1,parametric_tail_extrapolator,year_9,9,Year 9,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.6741604639556962,-0.3753415470403946,NA,NA,NA,12,16.136221513426296,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,event_only_partial_support,projection_beyond_last_followup,binary_outcome_not_supported; projection_beyond_last_followup; offset_model_not_converged; slope_model_not_converged,NA,NA
Stage 5,apparent,none,PNU,non_cure,weibull,PNU__base__weibull,weibull,PNU__base,base,Base,site_free,no_age_sex_interaction,1,1,parametric_tail_extrapolator,year_10,10,Year 10,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.6993713135280125,-0.4005523966127109,NA,NA,NA,12,16.136221513426296,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,event_only_partial_support,projection_beyond_last_followup,binary_outcome_not_supported; projection_beyond_last_followup; offset_model_not_converged; slope_model_not_converged,NA,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__interaction__coxph,coxph,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,0,observed_window_comparator,year_1,1,Year 1,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.18289457455792546,-0.013036315832585244,7.414481945038365e-4,0.3216280178597232,1.2199494435739922,36,9.172345971168374,44.82765402883167,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__interaction__coxph,coxph,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,0,observed_window_comparator,year_2,2,Year 2,sensitivity,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.32989879074125605,-0.03107987382595445,-0.2625113819598398,-0.7408578281559693,0.1843472123026045,13,16.136221513426296,37.863778486573715,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__interaction__coxph,coxph,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,0,observed_window_comparator,year_3,3,Year 3,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.32989879074125605,-0.03107987382595445,NA,NA,NA,12,16.136221513426296,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,event_only_partial_support,projection_beyond_last_followup,binary_outcome_not_supported; projection_beyond_last_followup; offset_model_not_converged; slope_model_not_converged,NA,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__interaction__coxph,coxph,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,0,observed_window_comparator,year_4,4,Year 4,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.32989879074125605,-0.03107987382595445,NA,NA,NA,12,16.136221513426296,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,event_only_partial_support,projection_beyond_last_followup,binary_outcome_not_supported; projection_beyond_last_followup; offset_model_not_converged; slope_model_not_converged,NA,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__interaction__coxph,coxph,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,0,observed_window_comparator,year_5,5,Year 5,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.32989879074125605,-0.03107987382595445,NA,NA,NA,12,16.136221513426296,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,event_only_partial_support,projection_beyond_last_followup,binary_outcome_not_supported; projection_beyond_last_followup; offset_model_not_converged; slope_model_not_converged,NA,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__interaction__coxph,coxph,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,0,observed_window_comparator,year_6,6,Year 6,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.32989879074125605,-0.03107987382595445,NA,NA,NA,12,16.136221513426296,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,event_only_partial_support,projection_beyond_last_followup,binary_outcome_not_supported; projection_beyond_last_followup; offset_model_not_converged; slope_model_not_converged,NA,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__interaction__coxph,coxph,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,0,observed_window_comparator,year_7,7,Year 7,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.32989879074125605,-0.03107987382595445,NA,NA,NA,12,16.136221513426296,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,event_only_partial_support,projection_beyond_last_followup,binary_outcome_not_supported; projection_beyond_last_followup; offset_model_not_converged; slope_model_not_converged,NA,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__interaction__coxph,coxph,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,0,observed_window_comparator,year_8,8,Year 8,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.32989879074125605,-0.03107987382595445,NA,NA,NA,12,16.136221513426296,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,event_only_partial_support,projection_beyond_last_followup,binary_outcome_not_supported; projection_beyond_last_followup; offset_model_not_converged; slope_model_not_converged,NA,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__interaction__coxph,coxph,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,0,observed_window_comparator,year_9,9,Year 9,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.32989879074125605,-0.03107987382595445,NA,NA,NA,12,16.136221513426296,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,event_only_partial_support,projection_beyond_last_followup,binary_outcome_not_supported; projection_beyond_last_followup; offset_model_not_converged; slope_model_not_converged,NA,NA
Stage 5,apparent,none,PNU,non_cure,coxph,PNU__interaction__coxph,coxph,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,0,observed_window_comparator,year_10,10,Year 10,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.32989879074125605,-0.03107987382595445,NA,NA,NA,12,16.136221513426296,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,event_only_partial_support,projection_beyond_last_followup,binary_outcome_not_supported; projection_beyond_last_followup; offset_model_not_converged; slope_model_not_converged,NA,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_1,1,Year 1,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.21699754593607992,-0.047139287210739705,-0.1965103216203574,-0.1630291786766674,1.0268433096944014,36,9.172345971168374,44.82765402883167,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_2,2,Year 2,sensitivity,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.3784032867740975,-0.07958436985879591,-0.483020154637053,-0.6592281186579835,0.503876308674028,13,16.136221513426296,37.863778486573715,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_3,3,Year 3,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.49959381383759094,-0.20077489692228934,NA,NA,NA,12,16.136221513426296,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,event_only_partial_support,projection_beyond_last_followup,binary_outcome_not_supported; projection_beyond_last_followup; offset_model_not_converged; slope_model_not_converged,NA,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_4,4,Year 4,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.5915308601686102,-0.2927119432533086,NA,NA,NA,12,16.136221513426296,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,event_only_partial_support,projection_beyond_last_followup,binary_outcome_not_supported; projection_beyond_last_followup; offset_model_not_converged; slope_model_not_converged,NA,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_5,5,Year 5,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.6620576681578589,-0.36323875124255733,NA,NA,NA,12,16.136221513426296,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,event_only_partial_support,projection_beyond_last_followup,binary_outcome_not_supported; projection_beyond_last_followup; offset_model_not_converged; slope_model_not_converged,NA,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_6,6,Year 6,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.7168081920516479,-0.4179892751363463,NA,NA,NA,12,16.136221513426296,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,event_only_partial_support,projection_beyond_last_followup,binary_outcome_not_supported; projection_beyond_last_followup; offset_model_not_converged; slope_model_not_converged,NA,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_7,7,Year 7,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.7598464887834903,-0.46102757186818866,NA,NA,NA,12,16.136221513426296,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,event_only_partial_support,projection_beyond_last_followup,binary_outcome_not_supported; projection_beyond_last_followup; offset_model_not_converged; slope_model_not_converged,NA,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_8,8,Year 8,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.7941175806660539,-0.49529866375075227,NA,NA,NA,12,16.136221513426296,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,event_only_partial_support,projection_beyond_last_followup,binary_outcome_not_supported; projection_beyond_last_followup; offset_model_not_converged; slope_model_not_converged,NA,NA
